satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,sat_altitude_km_satchecker,solar_elevation_deg_satchecker,solar_azimuth_deg_satchecker,illuminated,international_designator,potentially_discrepant
ACS 3,59588,2024-09-13T20:16:37.853Z,0.001,2.195593385,0.19029452,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.9064967,56.3997617,,,,1179.436,,,,5-frame average; lim mag of instrument,,,248.9276287,56.3999734,1179.280697,2.0219526,0.2201697,-0.2642931,100.0635791,59.5853218,299.1779813,1041.027337,-20.20212405,305.11909298,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:37.893Z,0.001,2.244369164,0.242888757,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.8850472,56.40485529,,,,1179.517,,,,5-frame average; lim mag of instrument,,,248.9085256,56.4087765,1179.361587,2.0233914,0.2200645,-0.2643239,100.0726521,59.5772218,299.2001148,1041.027587,-20.20220785,305.11924614,True,2024-077B,False
ACS 3,59588,2024-10-05T20:04:43.191Z,0.001,1.946184748,0.281252277,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,297.0602789,11.15474914,,,,1374.87,,,,5-frame average; lim mag of instrument,,,297.0725802,11.1398026,1375.149936,-3.3443267,0.2411508,-0.1284574,73.985806,44.9255709,213.2199636,1035.338481,-26.90730023,299.24956141,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:37.973Z,0.001,2.096200709,0.257196085,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.8491119,56.42626218,,,,1179.679,,,,5-frame average; lim mag of instrument,,,248.8702996,56.4263701,1179.523541,2.0262679,0.2198541,-0.2643854,100.0907939,59.5610132,299.244341,1041.028087,-20.20237545,305.11955247,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.013Z,0.001,2.184427306,0.236511617,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.8276658,56.43405345,,,,1179.761,,,,5-frame average; lim mag of instrument,,,248.8511767,56.4351606,1179.604604,2.0277058,0.2197488,-0.2644161,100.0998628,59.5529048,299.2664337,1041.028337,-20.20245924,305.11970564,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.053Z,0.001,2.091613034,0.31507137,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.8092033,56.44063449,,,,1179.842,,,,5-frame average; lim mag of instrument,,,248.8320278,56.4439557,1179.685807,2.0291448,0.2196434,-0.2644468,100.1089394,59.5447853,299.288535,1041.028588,-20.20254312,305.11985896,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.093Z,0.001,1.97078697,0.201844073,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.7919195,56.45094896,,,,1179.923,,,,5-frame average; lim mag of instrument,,,248.8128915,56.4527377,1179.766985,2.030582,0.219538,-0.2644774,100.1180057,59.5366712,299.3106006,1041.028837,-20.20262692,305.12001213,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.173Z,0.001,1.935490852,0.332611563,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.7494497,56.46773713,,,,1180.086,,,,5-frame average; lim mag of instrument,,,248.7745991,56.4702892,1179.929514,2.0334556,0.2193271,-0.2645386,100.1361341,59.5204346,299.3546908,1041.029337,-20.20279451,305.12031846,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.213Z,0.001,1.954900112,0.355533031,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.7319278,56.47598263,,,,1180.167,,,,5-frame average; lim mag of instrument,,,248.7554429,56.4790586,1180.010864,2.0348919,0.2192216,-0.2645692,100.1451963,59.5123122,299.3767156,1041.029587,-20.20287831,305.12047163,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.253Z,0.001,1.981095316,0.338165669,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.7166768,56.48735394,,,,1180.249,,,,5-frame average; lim mag of instrument,,,248.7362608,56.4878326,1180.092354,2.0363294,0.2191159,-0.2645998,100.1542663,59.5041787,299.398749,1041.029837,-20.20296219,305.12062495,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.293Z,0.001,2.087962387,0.397432835,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.6936434,56.49409247,,,,1180.331,,,,5-frame average; lim mag of instrument,,,248.7170913,56.4965936,1180.17382,2.0377652,0.2190103,-0.2646303,100.1633259,59.4960507,299.4207467,1041.030086,-20.20304599,305.12077811,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.333Z,0.001,2.061055806,0.388221633,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.6755652,56.50305427,,,,1180.412,,,,5-frame average; lim mag of instrument,,,248.6979152,56.5053503,1180.255343,2.0392006,0.2189046,-0.2646607,100.1723841,59.4879199,299.4427308,1041.030336,-20.20312978,305.12093128,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.373Z,0.001,2.13304058,0.289981959,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.6544189,56.51179415,,,,1180.494,,,,5-frame average; lim mag of instrument,,,248.6787325,56.5141028,1180.336923,2.0406357,0.2187989,-0.2646912,100.1814409,59.4797863,299.4647014,1041.030585,-20.20321358,305.12108445,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.413Z,0.001,2.120940011,0.279666294,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.636296,56.51838582,,,,1180.576,,,,5-frame average; lim mag of instrument,,,248.6595431,56.5228511,1180.418561,2.0420706,0.2186932,-0.2647216,100.1904964,59.47165,299.4866585,1041.030835,-20.20329737,305.12123762,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.453Z,0.001,2.088041298,0.321601623,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.6167513,56.52839572,,,,1180.658,,,,5-frame average; lim mag of instrument,,,248.6403278,56.5316039,1180.500338,2.0435065,0.2185873,-0.264752,100.1995597,59.4635027,299.5086241,1041.031084,-20.20338125,305.12139094,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.493Z,0.001,1.893006243,0.304428092,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.5966146,56.539078,,,,1180.739,,,,5-frame average; lim mag of instrument,,,248.6211251,56.5403437,1180.582091,2.0449408,0.2184814,-0.2647824,100.2086125,59.4553608,299.5305541,1041.031334,-20.20346505,305.12154411,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.533Z,0.001,1.858924144,0.283494675,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.5805217,56.54750678,,,,1180.821,,,,5-frame average; lim mag of instrument,,,248.6019158,56.5490793,1180.663901,2.0463747,0.2183755,-0.2648127,100.217664,59.4472163,299.5524706,1041.031583,-20.20354884,305.12169727,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.613Z,0.001,1.867100945,0.238565311,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.5415267,56.56535769,,,,1180.985,,,,5-frame average; lim mag of instrument,,,248.5634773,56.5665377,1180.827692,2.0492416,0.2181636,-0.2648733,100.2357629,59.4309188,299.596263,1041.032081,-20.20371643,305.12200361,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.693Z,0.001,1.857213747,0.248624946,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.5040514,56.58144816,,,,1181.15,,,,5-frame average; lim mag of instrument,,,248.524993,56.583988,1180.991796,2.0521088,0.2179514,-0.2649338,100.2538656,59.4146023,299.6400234,1041.03258,-20.20388411,305.1223101,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.733Z,0.001,1.853888742,0.253043964,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.4861175,56.58949162,,,,1181.232,,,,5-frame average; lim mag of instrument,,,248.5057505,56.5927023,1181.073892,2.0535412,0.2178453,-0.264964,100.2629103,59.406444,299.6618724,1041.032829,-20.2039679,305.12246327,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.773Z,0.001,1.866213145,0.259871452,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.4639393,56.59763339,,,,1181.314,,,,5-frame average; lim mag of instrument,,,248.4865014,56.6014125,1181.156046,2.0549734,0.2177391,-0.2649942,100.2719537,59.3982831,299.6837079,1041.033078,-20.20405169,305.12261644,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.813Z,0.001,1.90996686,0.303969857,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.4442931,56.60755393,,,,1181.397,,,,5-frame average; lim mag of instrument,,,248.4672457,56.6101183,1181.238257,2.0564052,0.2176329,-0.2650243,100.2809957,59.3901194,299.70553,1041.033327,-20.20413549,305.12276961,True,2024-077B,False
ACS 3,59588,2024-10-05T20:04:43.391Z,0.001,1.848763207,0.100911837,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,297.0375946,11.19998724,,,,1374.202,,,,5-frame average; lim mag of instrument,,,297.0463773,11.1880517,1374.481581,-3.3392189,0.2413394,-0.1286164,74.009743,44.9617068,213.2786598,1035.336179,-26.90774715,299.25034585,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.893Z,0.001,1.990770269,0.281872671,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.4090253,56.62463872,,,,1181.561,,,,5-frame average; lim mag of instrument,,,248.428695,56.6275261,1181.402934,2.0592693,0.2174203,-0.2650845,100.2990849,59.3737757,299.7491556,1041.033825,-20.20430316,305.12307611,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.933Z,0.001,2.15230419,0.172496148,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.3879038,56.6344939,,,,1181.644,,,,5-frame average; lim mag of instrument,,,248.4094194,56.6362192,1181.485317,2.0607002,0.2173139,-0.2651146,100.3081229,59.3656039,299.7709373,1041.034073,-20.20438695,305.12322928,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:38.973Z,0.001,2.208568316,0.170250074,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.3640505,56.64042971,,,,1181.726,,,,5-frame average; lim mag of instrument,,,248.3901372,56.6449081,1181.567757,2.0621308,0.2172075,-0.2651446,100.3171595,59.3574294,299.7927055,1041.034322,-20.20447075,305.12338245,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.013Z,0.001,2.218488576,0.175579145,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.3454871,56.65048943,,,,1181.809,,,,5-frame average; lim mag of instrument,,,248.3708484,56.6535927,1181.650254,2.0635611,0.2171011,-0.2651746,100.3261948,59.3492522,299.8144602,1041.034571,-20.20455454,305.12353562,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.093Z,0.001,2.316548962,0.254909747,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.3114334,56.66829789,,,,1181.975,,,,5-frame average; lim mag of instrument,,,248.3322314,56.6709579,1181.815503,2.0664222,0.216888,-0.2652345,100.3442703,59.3328816,299.8579514,1041.035068,-20.20472221,305.12384211,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.133Z,0.001,2.293741388,0.258518716,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.2885309,56.67748193,,,,1182.057,,,,5-frame average; lim mag of instrument,,,248.3129226,56.6796297,1181.898172,2.0678516,0.2167814,-0.2652644,100.3533015,59.3246964,299.8796658,1041.035317,-20.204806,305.12399528,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.173Z,0.001,2.177798515,0.340361626,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.269628,56.68527223,,,,1182.14,,,,5-frame average; lim mag of instrument,,,248.2936073,56.6882973,1181.980898,2.0692807,0.2166748,-0.2652943,100.3623314,59.3165085,299.9013669,1041.035565,-20.2048898,305.12414845,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.213Z,0.001,2.187568249,0.345290525,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.251654,56.69395997,,,,1182.223,,,,5-frame average; lim mag of instrument,,,248.2742853,56.6969606,1182.063681,2.0707094,0.2165681,-0.2653241,100.3713599,59.3083179,299.9230546,1041.035813,-20.20497359,305.12430162,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.253Z,0.001,2.209723572,0.329652824,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.2337205,56.70372731,,,,1182.306,,,,5-frame average; lim mag of instrument,,,248.2549373,56.7056283,1182.146605,2.0721394,0.2164613,-0.2653539,100.3803961,59.3001165,299.9447507,1041.036062,-20.20505746,305.12445495,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.293Z,0.001,2.134530981,0.236542332,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.2130301,56.71045072,,,,1182.389,,,,5-frame average; lim mag of instrument,,,248.2356021,56.7142831,1182.229502,2.0735675,0.2163546,-0.2653837,100.3894219,59.2919206,299.9664115,1041.03631,-20.20514126,305.12460812,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.333Z,0.001,2.148155942,0.242246501,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.1912937,56.71860587,,,,1182.472,,,,5-frame average; lim mag of instrument,,,248.2162602,56.7229336,1182.312457,2.0749954,0.2162477,-0.2654135,100.3984463,59.2837221,299.988059,1041.036558,-20.20522505,305.12476129,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.373Z,0.001,2.309526745,0.171332274,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.1734578,56.72774931,,,,1182.555,,,,5-frame average; lim mag of instrument,,,248.1969118,56.7315798,1182.395469,2.0764229,0.2161409,-0.2654432,100.4074694,59.275521,300.0096931,1041.036806,-20.20530884,305.12491447,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.413Z,0.001,2.386041822,0.252126139,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.1544647,56.73514446,,,,1182.639,,,,5-frame average; lim mag of instrument,,,248.1775372,56.7402305,1182.478621,2.0778516,0.2160339,-0.2654729,100.4165001,59.2673089,300.0313356,1041.037055,-20.20539272,305.12506779,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.453Z,0.001,2.527761422,0.197422173,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.1333546,56.74390628,,,,1182.722,,,,5-frame average; lim mag of instrument,,,248.1581756,56.7488681,1182.561747,2.0792786,0.215927,-0.2655026,100.4255205,59.2591025,300.0529429,1041.037303,-20.20547651,305.12522096,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.533Z,0.001,2.410928093,0.350283599,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.0957411,56.76191508,,,,1182.888,,,,5-frame average; lim mag of instrument,,,248.1194323,56.7661306,1182.72817,2.0821315,0.215713,-0.2655618,100.443557,59.2426818,300.0961175,1041.037799,-20.20564409,305.12552731,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.573Z,0.001,2.415766276,0.352213965,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.0753498,56.77100306,,,,1182.972,,,,5-frame average; lim mag of instrument,,,248.1000508,56.7747555,1182.811467,2.0835576,0.2156059,-0.2655914,100.4525733,59.2344674,300.1176848,1041.038047,-20.20572788,305.12568048,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.613Z,0.001,2.243469565,0.351096093,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.0569735,56.77853892,,,,1183.055,,,,5-frame average; lim mag of instrument,,,248.0806431,56.7833847,1182.894905,2.0849847,0.2154987,-0.265621,100.4615972,59.2262423,300.1392604,1041.038295,-20.20581176,305.12583381,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.653Z,0.001,2.201748478,0.300163379,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.0369174,56.78795752,,,,1183.139,,,,5-frame average; lim mag of instrument,,,248.0612484,56.792001,1182.978316,2.0864101,0.2153915,-0.2656505,100.4706107,59.2180228,300.160801,1041.038543,-20.20589555,305.12598698,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.693Z,0.001,2.229694952,0.303625934,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,248.018626,56.79500141,,,,1183.222,,,,5-frame average; lim mag of instrument,,,248.041847,56.8006129,1183.061784,2.0878353,0.2152843,-0.26568,100.4796228,59.2098006,300.1823283,1041.03879,-20.20597934,305.12614016,True,2024-077B,False
ACS 3,59588,2024-10-05T20:04:43.831Z,0.001,1.709398168,0.18369626,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,296.9837471,11.30345634,,,,1372.736,,,,5-frame average; lim mag of instrument,,,296.9886023,11.2943305,1373.014828,-3.3279555,0.2417538,-0.1289669,74.0625377,45.0411976,213.4082464,1035.331111,-26.90873035,299.25207162,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.773Z,0.001,2.285509793,0.206335964,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,247.9800437,56.81303442,,,,1183.39,,,,5-frame average; lim mag of instrument,,,248.0030244,56.817824,1183.228891,2.0906846,0.2150698,-0.2657389,100.497643,59.1933486,300.2253429,1041.039285,-20.20614692,305.1264465,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.813Z,0.001,2.36615265,0.081222597,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,247.9634957,56.82280064,,,,1183.474,,,,5-frame average; lim mag of instrument,,,247.9835837,56.8264317,1183.312614,2.0921102,0.2149623,-0.2657683,100.5066601,59.1851104,300.2468518,1041.039533,-20.20623079,305.12659983,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.853Z,0.001,2.353280552,0.058365213,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,247.9397112,56.83095916,,,,1183.557,,,,5-frame average; lim mag of instrument,,,247.9641559,56.8350265,1183.396311,2.0935341,0.2148549,-0.2657977,100.5156668,59.1768779,300.2683258,1041.039781,-20.20631458,305.12675301,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.893Z,0.001,2.318827097,0.101201361,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,247.9210105,56.83936028,,,,1183.641,,,,5-frame average; lim mag of instrument,,,247.9447215,56.843617,1183.480064,2.0949577,0.2147475,-0.265827,100.5246721,59.1686428,300.2897865,1041.040028,-20.20639837,305.12690618,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:39.973Z,0.001,2.244201066,0.359035697,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,247.8702323,56.85341436,,,,1183.809,,,,5-frame average; lim mag of instrument,,,247.9058328,56.8607852,1183.64774,2.0978039,0.2145325,-0.2658856,100.5426785,59.1521649,300.3326681,1041.040523,-20.20656595,305.12721253,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:40.013Z,0.001,2.201612249,0.36198984,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,247.8533889,56.86092175,,,,1183.893,,,,5-frame average; lim mag of instrument,,,247.886359,56.8693714,1183.731748,2.099228,0.2144248,-0.2659149,100.5516887,59.1439138,300.3541105,1041.040771,-20.20664982,305.12736586,True,2024-077B,False
ACS 3,59588,2024-09-13T20:16:40.053Z,0.001,2.305461669,0.475469177,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,247.8413466,56.87171408,,,,1183.977,,,,5-frame average; lim mag of instrument,,,247.8668982,56.8779447,1183.815729,2.1006504,0.2143172,-0.2659441,100.5606885,59.1356685,300.3755181,1041.041018,-20.20673361,305.12751903,True,2024-077B,False
